Movie ID,Title,Poster Path,Genres,Overview,Keywords,Cast,Director,Release Year,Runtime,Language,IMDb Rating,Vote Count,Popularity,Trailer Link
447,The Queen,,Drama,"The Queen is an intimate behind the scenes glimpse at the interaction between HM Elizabeth II and Prime Minister Tony Blair during their struggle, following the death of Diana, to reach a compromise between what was a private tragedy for the Royal family and the public's demand for an overt display of mourning.",upper class loss of mother great britain sadness queen,Helen Mirren Michael Sheen James Cromwell Sylvia Syms Helen McCrory,Stephen Frears,15,103,English,7.8,17390,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
286,Boyz n the Hood,,Crime Drama,Boyz n the Hood is the popular and successful film and social criticism from John Singleton about the conditions in South Central Los Angeles where teenagers are involved in gun fights and drug dealing on a daily basis.,street gang black people rap music hip-hop street war,Laurence Fishburne Cuba Gooding Jr. Ice Cube Morris Chestnut Angela Bassett,John Singleton,12,112,English,8.4,11931,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
574,Fahrenheit 9/11,,Documentary,Michael Moore's view on what happened to the United States after September 11; and how the Bush Administration allegedly used the tragic event to push forward its agenda for unjust wars in Afghanistan and Iraq.,usa president jihad saudi arabia war on terror iraq,Robert De Niro Michael Moore George W. Bush Ben Affleck Stevie Wonder,Michael Moore,25,122,English,7.8,21986,50.8,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1472,United 93,,Drama History Crime Thriller Action,"A real time account of the events on United Flight 93, one of the planes hijacked on 9/11 that crashed near Shanksville, Pennsylvania when passengers foiled the terrorist plot.",airplane hijacking terror cell emergency landing war on terror,J.J. Johnson Polly Adams Trish Gates Nancy McDoniel Opal Alladin,Paul Greengrass,28,111,English,7.9,21635,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1001,Running Scared,,Action Crime Drama Thriller,"After a drug-op gone bad, Joey Gazelle is put in charge of disposing the gun that shot a dirty cop. But things goes wrong for Joey after the neighbor kid stole the gun and used it to shoot his abusive father. Now Joey has to find the kid and the gun before the police and the mob find them first.",ice hockey racism pedophile throat slitting shot in the stomach,Paul Walker Cameron Bright Vera Farmiga Chazz Palminteri Karel Roden,Wayne Kramer,06,122,English,8.0,14530,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
920,Space Cowboys,,Action Adventure Thriller,"Frank Corvin, ‘Hawk’ Hawkins, Jerry O'Neill and ‘Tank’ Sullivan were hotdog members of Project Daedalus, the Air Force's test program for space travel, but their hopes were dashed in 1958 with the formation of NASA and the use of trained chimps. They blackmail their way into orbit when Russia's mysterious ‘Ikon’ communications satellite's orbit begins to degrade and threatens to crash to Earth.",nasa space travel astronaut elderly,Clint Eastwood Tommy Lee Jones Donald Sutherland James Garner James Cromwell,Clint Eastwood,31,130,English,7.3,18466,50.8,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2021,Bloodsport,,Action,"Frank Dux has entered the ""kumite"", an illegal underground martial-arts competition where serious injury and even death are not unknown. Chong Li, a particularly ruthless and vicious fighter is the favorite, but then again Dux has not fought him yet.",martial arts biography sport sensei mixed martial arts,Jean-Claude Van Damme Bolo Yeung Roy Chiao Philip Chan Yan-Kin Donald Gibb,Newt Arnold,26,92,English,7.6,24685,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
462,TMNT,,Adventure Animation Comedy Family,"After the defeat of their old arch nemesis, The Shredder, the Turtles have grown apart as a family. Struggling to keep them together, their rat sensei, Splinter, becomes worried when strange things begin to brew in New York City.",new york brother brother relationship journalist martial arts crime fighter,Chris Evans Sarah Michelle Gellar Mako Kevin Smith Patrick Stewart,Kevin Munroe,23,90,English,7.0,21112,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3731,The Odd Life of Timothy Green,,Fantasy Drama Comedy Family,"A childless couple bury a box in their backyard, containing all of their wishes for an infant. Soon, a child is born, though Timothy Green is not all that he appears.",green dodgeball incredibile timothy,Jennifer Garner Joel Edgerton Ron Livingston Rosemarie DeWitt CJ Adams,Peter Hedges,15,105,English,7.5,17077,50.8,https://www.youtube.com/watch?v=dQw4w9WgXcQ
710,Mallrats,,Romance Comedy,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",sex game show slacker shopping mall,Jason Lee Jeremy London Shannen Doherty Claire Forlani Ben Affleck,Kevin Smith,20,94,English,7.8,15415,50.8,https://www.youtube.com/watch?v=dQw4w9WgXcQ
970,Charlie Wilson's War,,Comedy Drama History,"The true story of Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets had some unforeseen and long-reaching effects.",washington d.c. alcohol cia helicopter refugee camp,Tom Hanks Philip Seymour Hoffman Julia Roberts Amy Adams Om Puri,Mike Nichols,19,102,English,7.5,24429,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
545,Freedom Writers,,Crime Drama,"A young teacher inspires her class of at-risk students to learn tolerance, apply themselves, and pursue education beyond high school.",black people based on novel holocaust ghetto diary,Hilary Swank Scott Glenn Imelda Staunton Patrick Dempsey Mario,Richard LaGravenese,05,123,English,8.5,19064,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
792,Midnight Cowboy,,Drama,A naive male prostitute and his sickly friend struggle to survive on the streets of New York City.,shower,Dustin Hoffman Jon Voight Sylvia Miles John McGiver Brenda Vaccaro,John Schlesinger,25,113,English,8.4,18088,51.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1947,The New World,,Drama History Romance,A drama about explorer John Smith and the clash between Native Americans and English settlers in the 17th century.,chief colonialism new world,Colin Farrell Q'orianka Kilcher Christopher Plummer Christian Bale August Schellenberg,Terrence Malick,25,135,English,7.4,20295,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
550,March of the Penguins,,Documentary Family,"Every year, thousands of Antartica's emperor penguins make an astonishing journey to breed their young. They walk, marching day and night in single file 70 miles into the darkest, driest and coldest continent on Earth.",parents kids relationship penguin brood autonomy egg,Morgan Freeman Charles Berling Romane Bohringer Jules Sitruk,Luc Jacquet,26,80,Fr,7.9,20468,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
378,American Graffiti,,Comedy Drama,A couple of high school graduates spend one final night cruising the strip with their buddies before they go off to college.,farewell rock and roll robbery love at first sight car race,Richard Dreyfuss Ron Howard Paul Le Mat Charles Martin Smith Cindy Williams,George Lucas,01,110,English,7.9,22394,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
132,High Noon,,Western,High Noon is about a recently freed leader of a gang of bandits in the desert who is looking to get revenge on the Sheriff who put him in jail. A legendary western film from the Austrian director Fred Zinnemann.,gunslinger showdown fistfight morality u.s. marshal,Gary Cooper Grace Kelly Thomas Mitchell Lloyd Bridges Katy Jurado,Fred Zinnemann,27,85,English,8.6,23032,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
152,The Lost World: Jurassic Park,,Adventure Action Science Fiction,"Four years after Jurassic Park's genetically bred dinosaurs ran amok, multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that Hammond has been breeding more beasties at a secret location. Malcolm, his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller.",exotic island dna paleontology tyrannosaurus rex velociraptor,Jeff Goldblum Julianne Moore Pete Postlethwaite Richard Attenborough Vince Vaughn,Steven Spielberg,23,129,English,7.2,46931,50.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
105,Rebecca,,Drama Mystery,A self-conscious bride is tormented by the memory of her husband's dead first wife.,monte carlo based on novel age difference secret obsession,Laurence Olivier Joan Fontaine George Sanders Judith Anderson Nigel Bruce,Alfred Hitchcock,12,130,English,8.7,13451,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2604,Hannah Montana: The Movie,,Comedy Drama Family Music Romance,"When Miley Stewart (aka pop-star Hannah Montana) gets too caught up in the superstar celebrity lifestyle, her dad decides it's time for a total change of scenery. But sweet nibblets! Miley must trade in all the glitz and glamour of Hollywood for some ol' blue jeans on the family farm in Tennessee, and question if she can be both Miley Stewart and Hannah Montana. With a little help from her friends – and awesome guest stars Taylor Swift, Rascal Flatts and Vanessa Williams – will she figure out whether to choose Hannah or Miley?",double life pop star musical tennessee teenage girl,Miley Cyrus Billy Ray Cyrus Emily Osment Jason Earles Taylor Swift,Peter Chelsom,10,102,English,7.0,12303,50.7,https://www.youtube.com/watch?v=dQw4w9WgXcQ
4203,Drinking Buddies,,Romance Drama,"Weekend trips, office parties, late night conversations, drinking on the job, marriage pressure, biological clocks, holding eye contact a second too long… you know what makes the line between “friends” and “more than friends” really blurry? Beer.",male female relationship co-worker relationship mumblecore,Olivia Wilde Jake Johnson Anna Kendrick Ron Livingston Ti West,Joe Swanberg,23,90,English,7.0,13679,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1426,Talladega Nights: The Ballad of Ricky Bobby,,Comedy,"Lifelong friends and national idols Ricky Bobby and Cal Naughton Jr. have earned their NASCAR stripes with their uncanny knack of finishing races in the first and second slots, respectively, and slinging catchphrases like ""Shake and bake!"" But when a rival French driver coasts onto the track to challenge their records, they'll have to floor it to retain their top-dog status.",north carolina prayer family dinner advertising divorce,Will Ferrell John C. Reilly Sacha Baron Cohen Gary Cole Michael Clarke Duncan,Adam McKay,04,116,English,7.2,19076,50.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1298,The Full Monty,,Comedy,"Sheffield, England. Gaz, a jobless steelworker in need of quick cash persuades his mates to bare it all in a one-night-only strip show.",suicide attempt striptease steel worker repossession male stripper,Robert Carlyle Mark Addy William Snape Steve Huison Tom Wilkinson,Peter Cattaneo,13,91,English,7.8,14702,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1400,Glory,,War,"Robert Gould Shaw leads the US Civil War's first all-black volunteer company, fighting prejudices of both his own Union army and the Confederates.",war racism battle union soldier confederate soldier,Matthew Broderick Denzel Washington Cary Elwes Morgan Freeman Jihmi Kennedy,Edward Zwick,15,122,English,8.4,21560,50.8,https://www.youtube.com/watch?v=dQw4w9WgXcQ
805,U-571,,Action Drama Thriller War,"In the midst of World War II, the battle under the sea rages and the Nazis have the upper hand as the Allies are unable to crack their war codes. However, after a wrecked U-boat sends out an SOS signal, the Allies realise this is their chance to seize the 'enigma coding machine'.",submarine world war ii north atlantic mission,Matthew McConaughey Bill Paxton Harvey Keitel Jon Bon Jovi David Keith,Jonathan Mostow,20,116,English,7.1,24974,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2250,Sex Drive,,Comedy Adventure Romance,A high school senior drives cross-country with his best friends to hook up with a babe he met online.,sex jealousy virgin nudity community,Josh Zuckerman Amanda Crew Clark Duke James Marsden Seth Green,Sean Anders,16,109,English,7.0,21216,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
409,The Thomas Crown Affair,,Drama Crime Romance,"A very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective.",martinique claude monet famous painting glider insurance agent,Pierce Brosnan Rene Russo Denis Leary Ben Gazzara Frankie Faison,John McTiernan,06,113,English,7.6,15370,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1563,A Nightmare on Elm Street 3: Dream Warriors,,Horror Thriller,"It's been many years since Freddy Krueger's first victim, Nancy, came face-to-face with Freddy and his sadistic, evil ways. Now, Nancy's all grown up; she's put her frightening nightmares behind her and is helping teens cope with their dreams. Too bad Freddy's decided to herald his return by invading the kids' dreams and scaring them into committing suicide.",group therapy nightmare hypnosis trapped alcoholic,Robert Englund Patricia Arquette Heather Langenkamp John Saxon Craig Wasson,Chuck Russell,27,96,English,7.5,23768,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
